"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"22","L1 1","gp",3,"c","0","-","-",4156,-0.5,0.5,4156
"28","L1 1","gp",4,"d","0","-","-",3489,-0.5,-0.5,3489
"32","L1 1","gp",7,"c","0","-","-",5264,-0.5,0.5,5264
"88","L1 1","gp",20,"d","0","-","-",6440,-0.5,-0.5,6440
"91","L1 1","gp",19,"c","0","-","-",3546,-0.5,0.5,3546
"111","L1 1","gp",12,"d","0","-","-",4900,-0.5,-0.5,4900
"132","L1 1","gp",11,"c","0","-","-",3770,-0.5,0.5,3770
"139","L1 1","gp",24,"d","0","-","-",5284,-0.5,-0.5,5284
"143","L1 1","gp",16,"d","0","-","-",7749,-0.5,-0.5,7749
"158","L1 1","gp",15,"c","0","-","-",9105,-0.5,0.5,9105
"170","L1 1","gp",23,"c","0","-","-",4358,-0.5,0.5,4358
"174","L1 1","gp",8,"d","0","-","-",3081,-0.5,-0.5,3081
"216","L1 2","gp",15,"d","0","-","-",3568,-0.5,-0.5,3568
"222","L1 2","gp",2,"c","0","-","-",4187,-0.5,0.5,4187
"229","L1 2","gp",10,"c","0","-","-",5184,-0.5,0.5,5184
"240","L1 2","gp",6,"c","0","-","-",9151,-0.5,0.5,9151
"246","L1 2","gp",19,"d","0","-","-",7389,-0.5,-0.5,7389
"264","L1 2","gp",14,"c","0","-","-",15480,-0.5,0.5,15480
"292","L1 2","gp",3,"d","0","-","-",4289,-0.5,-0.5,4289
"296","L1 2","gp",23,"d","0","-","-",4385,-0.5,-0.5,4385
"323","L1 2","gp",11,"d","0","-","-",2194,-0.5,-0.5,2194
"344","L1 2","gp",18,"c","0","-","-",4779,-0.5,0.5,4779
"347","L1 2","gp",22,"c","0","-","-",6143,-0.5,0.5,6143
"358","L1 2","gp",7,"d","0","-","-",5453,-0.5,-0.5,5453
"400","L1 3","gp",18,"d","0","-","-",5686,-0.5,-0.5,5686
"404","L1 3","gp",22,"d","0","-","-",9656,-0.5,-0.5,9656
"408","L1 3","gp",9,"c","0","-","-",12911,-0.5,0.5,12911
"411","L1 3","gp",6,"d","0","-","-",5195,-0.5,-0.5,5195
"426","L1 3","gp",13,"c","0","-","-",19741,-0.5,0.5,19741
"455","L1 3","gp",1,"c","0","-","-",11076,-0.5,0.5,11076
"470","L1 3","gp",14,"d","0","-","-",7494,-0.5,-0.5,7494
"501","L1 3","gp",21,"c","0","-","-",6568,-0.5,0.5,6568
"518","L1 3","gp",5,"c","0","-","-",8437,-0.5,0.5,8437
"528","L1 3","gp",10,"d","0","-","-",14435,-0.5,-0.5,14435
"531","L1 3","gp",17,"c","0","-","-",12319,-0.5,0.5,12319
"537","L1 3","gp",2,"d","0","-","-",3891,-0.5,-0.5,3891
"561","L1 4","gp",12,"c","0","-","-",3115,-0.5,0.5,3115
"570","L1 4","gp",21,"d","0","-","-",3842,-0.5,-0.5,3842
"573","L1 4","gp",24,"c","0","-","-",4754,-0.5,0.5,4754
"577","L1 4","gp",17,"d","0","-","-",2057,-0.5,-0.5,2057
"594","L1 4","gp",4,"c","0","-","-",2963,-0.5,0.5,2963
"598","L1 4","gp",16,"c","0","-","-",3635,-0.5,0.5,3635
"613","L1 4","gp",8,"c","0","-","-",3875,-0.5,0.5,3875
"637","L1 4","gp",13,"d","0","-","-",6078,-0.5,-0.5,6078
"655","L1 4","gp",1,"d","0","-","-",2340,-0.5,-0.5,2340
"662","L1 4","gp",20,"c","0","-","-",2317,-0.5,0.5,2317
"672","L1 4","gp",9,"d","0","-","-",4530,-0.5,-0.5,4530
"700","L1 4","gp",5,"d","0","-","-",4477,-0.5,-0.5,4477
"737","L1 5","gp",19,"c","0","-","-",3241,-0.5,0.5,3241
"746","L1 5","gp",4,"d","0","-","-",4760,-0.5,-0.5,4760
"749","L1 5","gp",7,"c","0","-","-",4277,-0.5,0.5,4277
"756","L1 5","gp",16,"d","0","-","-",3505,-0.5,-0.5,3505
"777","L1 5","gp",3,"c","0","-","-",6004,-0.5,0.5,6004
"790","L1 5","gp",23,"c","0","-","-",3447,-0.5,0.5,3447
"819","L1 5","gp",8,"d","0","-","-",3864,-0.5,-0.5,3864
"822","L1 5","gp",15,"c","0","-","-",2722,-0.5,0.5,2722
"834","L1 5","gp",24,"d","0","-","-",4165,-0.5,-0.5,4165
"852","L1 5","gp",11,"c","0","-","-",2709,-0.5,0.5,2709
"887","L1 5","gp",20,"d","0","-","-",2237,-0.5,-0.5,2237
"897","L1 5","gp",12,"d","0","-","-",3706,-0.5,-0.5,3706
"918","L1 6","gp",11,"d","0","-","-",2906,-0.5,-0.5,2906
"931","L1 6","gp",6,"c","0","-","-",4961,-0.5,0.5,4961
"941","L1 6","gp",2,"c","0","-","-",7443,-0.5,0.5,7443
"944","L1 6","gp",10,"c","0","-","-",4597,-0.5,0.5,4597
"954","L1 6","gp",15,"d","0","-","-",3339,-0.5,-0.5,3339
"969","L1 6","gp",3,"d","0","-","-",3185,-0.5,-0.5,3185
"983","L1 6","gp",7,"d","0","-","-",3258,-0.5,-0.5,3258
"1021","L1 6","gp",14,"c","0","-","-",2731,-0.5,0.5,2731
"1032","L1 6","gp",23,"d","0","-","-",2822,-0.5,-0.5,2822
"1053","L1 6","gp",22,"c","0","-","-",3512,-0.5,0.5,3512
"1067","L1 6","gp",18,"c","0","-","-",2565,-0.5,0.5,2565
"1074","L1 6","gp",19,"d","0","-","-",2952,-0.5,-0.5,2952
"1099","L1 7","gp",17,"c","0","-","-",3981,-0.5,0.5,3981
"1111","L1 7","gp",18,"d","0","-","-",4575,-0.5,-0.5,4575
"1114","L1 7","gp",13,"c","0","-","-",6012,-0.5,0.5,6012
"1117","L1 7","gp",22,"d","0","-","-",3662,-0.5,-0.5,3662
"1131","L1 7","gp",1,"c","0","-","-",3848,-0.5,0.5,3848
"1144","L1 7","gp",5,"c","0","-","-",5390,-0.5,0.5,5390
"1163","L1 7","gp",9,"c","0","-","-",5155,-0.5,0.5,5155
"1203","L1 7","gp",6,"d","0","-","-",4691,-0.5,-0.5,4691
"1206","L1 7","gp",10,"d","0","-","-",2968,-0.5,-0.5,2968
"1219","L1 7","gp",2,"d","0","-","-",4309,-0.5,-0.5,4309
"1230","L1 7","gp",21,"c","0","-","-",6420,-0.5,0.5,6420
"1237","L1 7","gp",14,"d","0","-","-",2886,-0.5,-0.5,2886
"1284","L1 8","gp",24,"c","0","-","-",3872,-0.5,0.5,3872
"1293","L1 8","gp",4,"c","0","-","-",6305,-0.5,0.5,6305
"1300","L1 8","gp",5,"d","0","-","-",7006,-0.5,-0.5,7006
"1307","L1 8","gp",13,"d","0","-","-",7778,-0.5,-0.5,7778
"1332","L1 8","gp",9,"d","0","-","-",8302,-0.5,-0.5,8302
"1353","L1 8","gp",12,"c","0","-","-",7809,-0.5,0.5,7809
"1369","L1 8","gp",17,"d","0","-","-",4906,-0.5,-0.5,4906
"1381","L1 8","gp",16,"c","0","-","-",8444,-0.5,0.5,8444
"1391","L1 8","gp",8,"c","0","-","-",6370,-0.5,0.5,6370
"1412","L1 8","gp",21,"d","0","-","-",8711,-0.5,-0.5,8711
"1423","L1 8","gp",1,"d","0","-","-",4371,-0.5,-0.5,4371
"1437","L1 8","gp",20,"c","0","-","-",6515,-0.5,0.5,6515
"1466","L1 9","gp",11,"c","0","-","-",3274,-0.5,0.5,3274
"1475","L1 9","gp",15,"c","0","-","-",1759,-0.5,0.5,1759
"1481","L1 9","gp",24,"d","0","-","-",2261,-0.5,-0.5,2261
"1489","L1 9","gp",19,"c","0","-","-",3278,-0.5,0.5,3278
"1498","L1 9","gp",16,"d","0","-","-",3657,-0.5,-0.5,3657
"1509","L1 9","gp",12,"d","0","-","-",2346,-0.5,-0.5,2346
"1519","L1 9","gp",8,"d","0","-","-",1924,-0.5,-0.5,1924
"1528","L1 9","gp",23,"c","0","-","-",3034,-0.5,0.5,3034
"1560","L1 9","gp",20,"d","0","-","-",1826,-0.5,-0.5,1826
"1568","L1 9","gp",3,"c","0","-","-",4858,-0.5,0.5,4858
"1589","L1 9","gp",4,"d","0","-","-",2224,-0.5,-0.5,2224
"1610","L1 9","gp",7,"c","0","-","-",1893,-0.5,0.5,1893
"1634","L1 10","gp",23,"d","0","-","-",3322,-0.5,-0.5,3322
"1637","L1 10","gp",19,"d","0","-","-",3324,-0.5,-0.5,3324
"1654","L1 10","gp",11,"d","0","-","-",3327,-0.5,-0.5,3327
"1662","L1 10","gp",3,"d","0","-","-",3137,-0.5,-0.5,3137
"1682","L1 10","gp",7,"d","0","-","-",2838,-0.5,-0.5,2838
"1697","L1 10","gp",18,"c","0","-","-",2244,-0.5,0.5,2244
"1704","L1 10","gp",10,"c","0","-","-",2871,-0.5,0.5,2871
"1717","L1 10","gp",2,"c","0","-","-",3470,-0.5,0.5,3470
"1733","L1 10","gp",22,"c","0","-","-",12641,-0.5,0.5,12641
"1770","L1 10","gp",15,"d","0","-","-",4474,-0.5,-0.5,4474
"1780","L1 10","gp",6,"c","0","-","-",7684,-0.5,0.5,7684
"1797","L1 10","gp",14,"c","0","-","-",2316,-0.5,0.5,2316
"1848","L1 11","gp",14,"d","0","-","-",3109,-0.5,-0.5,3109
"1873","L1 11","gp",13,"c","0","-","-",4193,-0.5,0.5,4193
"1884","L1 11","gp",9,"c","0","-","-",4526,-0.5,0.5,4526
"1891","L1 11","gp",17,"c","0","-","-",3022,-0.5,0.5,3022
"1897","L1 11","gp",22,"d","0","-","-",3210,-0.5,-0.5,3210
"1900","L1 11","gp",5,"c","0","-","-",5435,-0.5,0.5,5435
"1904","L1 11","gp",21,"c","0","-","-",3656,-0.5,0.5,3656
"1914","L1 11","gp",18,"d","0","-","-",1977,-0.5,-0.5,1977
"1925","L1 11","gp",1,"c","0","-","-",4087,-0.5,0.5,4087
"1945","L1 11","gp",10,"d","0","-","-",4306,-0.5,-0.5,4306
"1956","L1 11","gp",2,"d","0","-","-",2578,-0.5,-0.5,2578
"1977","L1 11","gp",6,"d","0","-","-",4051,-0.5,-0.5,4051
"1994","L1 12","gp",13,"d","0","-","-",5306,-0.5,-0.5,5306
"1997","L1 12","gp",5,"d","0","-","-",5089,-0.5,-0.5,5089
"2004","L1 12","gp",1,"d","0","-","-",3199,-0.5,-0.5,3199
"2068","L1 12","gp",20,"c","0","-","-",5824,-0.5,0.5,5824
"2079","L1 12","gp",24,"c","0","-","-",3377,-0.5,0.5,3377
"2093","L1 12","gp",4,"c","0","-","-",2373,-0.5,0.5,2373
"2113","L1 12","gp",8,"c","0","-","-",5621,-0.5,0.5,5621
"2117","L1 12","gp",16,"c","0","-","-",3653,-0.5,0.5,3653
"2130","L1 12","gp",21,"d","0","-","-",3360,-0.5,-0.5,3360
"2134","L1 12","gp",17,"d","0","-","-",2369,-0.5,-0.5,2369
"2137","L1 12","gp",12,"c","0","-","-",4045,-0.5,0.5,4045
"2152","L1 12","gp",9,"d","0","-","-",2976,-0.5,-0.5,2976
"2175","L1 13","gp",24,"d","0","-","-",3708,-0.5,-0.5,3708
"2179","L1 13","gp",12,"d","0","-","-",4317,-0.5,-0.5,4317
"2190","L1 13","gp",4,"d","0","-","-",4336,-0.5,-0.5,4336
"2198","L1 13","gp",7,"c","0","-","-",2347,-0.5,0.5,2347
"2212","L1 13","gp",8,"d","0","-","-",3724,-0.5,-0.5,3724
"2229","L1 13","gp",19,"c","0","-","-",3818,-0.5,0.5,3818
"2232","L1 13","gp",16,"d","0","-","-",3495,-0.5,-0.5,3495
"2246","L1 13","gp",11,"c","0","-","-",3735,-0.5,0.5,3735
"2258","L1 13","gp",23,"c","0","-","-",7727,-0.5,0.5,7727
"2275","L1 13","gp",20,"d","0","-","-",3348,-0.5,-0.5,3348
